file name,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
/home/sch/grift-exp/blackscholes/position-swap/mutant7/mutant7-dynamic.grift,270,#f,59,1141,#f,#f,0,0,0
/home/sch/grift-exp/blackscholes/position-swap/mutant70/mutant70-dynamic.grift,270,#t,59,1144,#t,#t,2,1,1
/home/sch/grift-exp/blackscholes/position-swap/mutant71/mutant71-dynamic.grift,270,#f,59,1147,#f,#f,0,0,0
/home/sch/grift-exp/blackscholes/position-swap/mutant72/mutant72-dynamic.grift,270,#f,59,1144,#f,#f,1,1,1
/home/sch/grift-exp/blackscholes/position-swap/mutant73/mutant73-dynamic.grift,270,#f,60,1147,#f,#f,0,0,0
/home/sch/grift-exp/blackscholes/position-swap/mutant74/mutant74-dynamic.grift,270,#t,58,1140,#t,#t,2,2,2
/home/sch/grift-exp/blackscholes/position-swap/mutant8/mutant8-dynamic.grift,270,#f,58,1141,#f,#f,0,0,0
/home/sch/grift-exp/blackscholes/position-swap/mutant9/mutant9-dynamic.grift,270,#f,60,1141,#f,#f,0,0,0
/home/sch/grift-exp/fft/arithmetic/mutant0/mutant0-dynamic.grift,126,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant1/mutant1-dynamic.grift,128,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant10/mutant10-dynamic.grift,126,#t,24,834,#t,#t,6,6,3
/home/sch/grift-exp/fft/arithmetic/mutant11/mutant11-dynamic.grift,126,#t,23,825,#t,#t,9,9,3
/home/sch/grift-exp/fft/arithmetic/mutant12/mutant12-dynamic.grift,128,#t,23,834,#t,#t,4,4,3
/home/sch/grift-exp/fft/arithmetic/mutant13/mutant13-dynamic.grift,127,#t,24,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant14/mutant14-dynamic.grift,127,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant15/mutant15-dynamic.grift,127,#t,23,836,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant16/mutant16-dynamic.grift,128,#t,23,834,#t,#t,4,4,3
/home/sch/grift-exp/fft/arithmetic/mutant17/mutant17-dynamic.grift,127,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant18/mutant18-dynamic.grift,127,#t,23,836,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant19/mutant19-dynamic.grift,127,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant2/mutant2-dynamic.grift,128,#t,24,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant20/mutant20-dynamic.grift,126,#t,23,837,#t,#f,3,2,2
/home/sch/grift-exp/fft/arithmetic/mutant21/mutant21-dynamic.grift,128,#t,23,836,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant22/mutant22-dynamic.grift,128,#t,25,837,#t,#f,3,2,2
/home/sch/grift-exp/fft/arithmetic/mutant23/mutant23-dynamic.grift,128,#t,24,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant24/mutant24-dynamic.grift,126,#t,23,837,#t,#f,3,2,2
/home/sch/grift-exp/fft/arithmetic/mutant25/mutant25-dynamic.grift,128,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant26/mutant26-dynamic.grift,128,#t,24,837,#t,#f,3,2,2
/home/sch/grift-exp/fft/arithmetic/mutant27/mutant27-dynamic.grift,128,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant28/mutant28-dynamic.grift,126,#t,23,834,#t,#t,8,8,3
/home/sch/grift-exp/fft/arithmetic/mutant29/mutant29-dynamic.grift,126,#t,23,834,#t,#t,4,4,3
/home/sch/grift-exp/fft/arithmetic/mutant3/mutant3-dynamic.grift,126,#t,23,834,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant30/mutant30-dynamic.grift,126,#t,23,835,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant31/mutant31-dynamic.grift,126,#t,24,831,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant32/mutant32-dynamic.grift,126,#t,24,831,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant33/mutant33-dynamic.grift,126,#t,24,834,#t,#t,4,4,3
/home/sch/grift-exp/fft/arithmetic/mutant34/mutant34-dynamic.grift,126,#t,24,835,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant35/mutant35-dynamic.grift,126,#t,24,831,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant36/mutant36-dynamic.grift,126,#t,24,831,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant37/mutant37-dynamic.grift,126,#t,23,834,#t,#t,6,6,3
/home/sch/grift-exp/fft/arithmetic/mutant38/mutant38-dynamic.grift,126,#t,24,834,#t,#t,6,6,3
/home/sch/grift-exp/fft/arithmetic/mutant4/mutant4-dynamic.grift,127,#t,23,832,#t,#t,5,5,3
/home/sch/grift-exp/fft/arithmetic/mutant5/mutant5-dynamic.grift,127,#t,24,834,#t,#t,8,8,3
/home/sch/grift-exp/fft/arithmetic/mutant6/mutant6-dynamic.grift,127,#t,24,832,#t,#t,7,7,3
/home/sch/grift-exp/fft/arithmetic/mutant7/mutant7-dynamic.grift,126,#t,24,835,#t,#t,3,3,3
/home/sch/grift-exp/fft/arithmetic/mutant8/mutant8-dynamic.grift,126,#t,23,835,#t,#t,4,4,3
/home/sch/grift-exp/fft/arithmetic/mutant9/mutant9-dynamic.grift,126,#t,23,835,#t,#t,3,3,3
/home/sch/grift-exp/fft/condition/mutant0/mutant0-dynamic.grift,126,#f,25,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant1/mutant1-dynamic.grift,126,#f,25,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant2/mutant2-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant3/mutant3-dynamic.grift,126,#f,26,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant4/mutant4-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant5/mutant5-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant6/mutant6-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/condition/mutant7/mutant7-dynamic.grift,126,#f,23,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant0/mutant0-dynamic.grift,126,#f,28,1045,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant1/mutant1-dynamic.grift,126,#f,28,1045,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant10/mutant10-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant11/mutant11-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant12/mutant12-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant13/mutant13-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant14/mutant14-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant15/mutant15-dynamic.grift,127,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant16/mutant16-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant17/mutant17-dynamic.grift,127,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant18/mutant18-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant19/mutant19-dynamic.grift,127,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant2/mutant2-dynamic.grift,126,#t,29,1036,#t,#f,9,0,0
/home/sch/grift-exp/fft/constant-swap/mutant20/mutant20-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant21/mutant21-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant22/mutant22-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant23/mutant23-dynamic.grift,126,#f,23,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant24/mutant24-dynamic.grift,126,#f,23,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant25/mutant25-dynamic.grift,126,#f,23,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant26/mutant26-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant27/mutant27-dynamic.grift,126,#t,23,834,#t,#t,2,2,1
/home/sch/grift-exp/fft/constant-swap/mutant28/mutant28-dynamic.grift,126,#f,23,838,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant29/mutant29-dynamic.grift,126,#t,23,834,#t,#t,4,4,1
/home/sch/grift-exp/fft/constant-swap/mutant3/mutant3-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant30/mutant30-dynamic.grift,126,#f,24,838,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant31/mutant31-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant32/mutant32-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant33/mutant33-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant34/mutant34-dynamic.grift,127,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant35/mutant35-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant36/mutant36-dynamic.grift,127,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant37/mutant37-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant38/mutant38-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant39/mutant39-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant4/mutant4-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant40/mutant40-dynamic.grift,126,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant41/mutant41-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant42/mutant42-dynamic.grift,126,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant43/mutant43-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant44/mutant44-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant45/mutant45-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant46/mutant46-dynamic.grift,126,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant47/mutant47-dynamic.grift,126,#f,23,840,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant48/mutant48-dynamic.grift,126,#t,23,834,#t,#t,6,6,1
/home/sch/grift-exp/fft/constant-swap/mutant49/mutant49-dynamic.grift,126,#f,24,840,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant5/mutant5-dynamic.grift,126,#t,24,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant50/mutant50-dynamic.grift,126,#f,24,839,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant51/mutant51-dynamic.grift,126,#t,24,834,#t,#t,5,5,1
/home/sch/grift-exp/fft/constant-swap/mutant52/mutant52-dynamic.grift,126,#f,23,839,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant53/mutant53-dynamic.grift,126,#f,23,839,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant54/mutant54-dynamic.grift,126,#t,23,834,#t,#t,5,5,1
/home/sch/grift-exp/fft/constant-swap/mutant55/mutant55-dynamic.grift,126,#f,23,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant56/mutant56-dynamic.grift,126,#f,23,834,#f,#f,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant57/mutant57-dynamic.grift,126,#f,23,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant58/mutant58-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant59/mutant59-dynamic.grift,126,#f,23,833,#f,#f,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant6/mutant6-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant7/mutant7-dynamic.grift,126,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/constant-swap/mutant8/mutant8-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/constant-swap/mutant9/mutant9-dynamic.grift,126,#t,23,833,#t,#t,1,1,1
/home/sch/grift-exp/fft/position-swap/mutant0/mutant0-dynamic.grift,126,#t,22,715,#t,#t,22,22,2
/home/sch/grift-exp/fft/position-swap/mutant1/mutant1-dynamic.grift,126,#t,28,1038,#t,#t,10,1,1
/home/sch/grift-exp/fft/position-swap/mutant10/mutant10-dynamic.grift,126,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant11/mutant11-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant12/mutant12-dynamic.grift,126,#f,24,844,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant13/mutant13-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant18/mutant18-dynamic.grift,127,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant19/mutant19-dynamic.grift,127,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant2/mutant2-dynamic.grift,129,#t,21,708,#t,#t,4,4,2
/home/sch/grift-exp/fft/position-swap/mutant20/mutant20-dynamic.grift,127,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant21/mutant21-dynamic.grift,127,#f,23,846,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant22/mutant22-dynamic.grift,127,#f,23,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant23/mutant23-dynamic.grift,127,#f,23,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant24/mutant24-dynamic.grift,127,#f,25,847,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant25/mutant25-dynamic.grift,127,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant26/mutant26-dynamic.grift,127,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant28/mutant28-dynamic.grift,126,#f,25,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant29/mutant29-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant3/mutant3-dynamic.grift,128,#t,22,646,#t,#t,4,4,2
/home/sch/grift-exp/fft/position-swap/mutant30/mutant30-dynamic.grift,127,#f,24,838,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant31/mutant31-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant32/mutant32-dynamic.grift,126,#f,23,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant33/mutant33-dynamic.grift,126,#f,23,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant34/mutant34-dynamic.grift,126,#f,23,840,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant35/mutant35-dynamic.grift,126,#f,23,838,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant36/mutant36-dynamic.grift,126,#t,23,833,#t,#t,5,5,2
/home/sch/grift-exp/fft/position-swap/mutant37/mutant37-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant46/mutant46-dynamic.grift,126,#f,23,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant47/mutant47-dynamic.grift,126,#f,24,843,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant48/mutant48-dynamic.grift,126,#f,25,846,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant49/mutant49-dynamic.grift,126,#t,25,834,#t,#t,10,10,1
/home/sch/grift-exp/fft/position-swap/mutant6/mutant6-dynamic.grift,126,#f,25,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant60/mutant60-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant61/mutant61-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant62/mutant62-dynamic.grift,128,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant63/mutant63-dynamic.grift,127,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant64/mutant64-dynamic.grift,127,#f,24,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant65/mutant65-dynamic.grift,127,#f,24,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant66/mutant66-dynamic.grift,127,#f,26,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant67/mutant67-dynamic.grift,127,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant68/mutant68-dynamic.grift,127,#f,24,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant69/mutant69-dynamic.grift,127,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant7/mutant7-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant70/mutant70-dynamic.grift,127,#f,24,835,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant71/mutant71-dynamic.grift,126,#f,24,837,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant72/mutant72-dynamic.grift,128,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant73/mutant73-dynamic.grift,128,#f,24,837,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant74/mutant74-dynamic.grift,128,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant75/mutant75-dynamic.grift,126,#f,24,837,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant76/mutant76-dynamic.grift,128,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant77/mutant77-dynamic.grift,128,#f,24,837,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant78/mutant78-dynamic.grift,128,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant79/mutant79-dynamic.grift,126,#f,24,844,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant8/mutant8-dynamic.grift,126,#f,25,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant80/mutant80-dynamic.grift,126,#f,24,846,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant81/mutant81-dynamic.grift,126,#t,24,834,#t,#t,8,8,1
/home/sch/grift-exp/fft/position-swap/mutant82/mutant82-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant83/mutant83-dynamic.grift,126,#f,24,840,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant84/mutant84-dynamic.grift,126,#f,24,844,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant85/mutant85-dynamic.grift,126,#t,24,834,#t,#t,7,3,1
/home/sch/grift-exp/fft/position-swap/mutant86/mutant86-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant87/mutant87-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant88/mutant88-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant89/mutant89-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant9/mutant9-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant90/mutant90-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant91/mutant91-dynamic.grift,126,#f,24,836,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant92/mutant92-dynamic.grift,126,#f,24,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant93/mutant93-dynamic.grift,126,#f,23,832,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant94/mutant94-dynamic.grift,126,#f,24,834,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant95/mutant95-dynamic.grift,126,#f,24,847,#f,#f,0,0,0
/home/sch/grift-exp/fft/position-swap/mutant96/mutant96-dynamic.grift,126,#f,24,835,#f,#f,2,2,2
/home/sch/grift-exp/matmult/arithmetic/mutant0/mutant0-dynamic.grift,67,#t,13,326,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant1/mutant1-dynamic.grift,69,#t,14,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant10/mutant10-dynamic.grift,68,#t,12,319,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant11/mutant11-dynamic.grift,68,#t,13,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant12/mutant12-dynamic.grift,68,#t,13,320,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant13/mutant13-dynamic.grift,68,#t,13,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant14/mutant14-dynamic.grift,68,#t,13,320,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant15/mutant15-dynamic.grift,67,#t,13,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant16/mutant16-dynamic.grift,67,#t,13,319,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant2/mutant2-dynamic.grift,69,#t,13,321,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant3/mutant3-dynamic.grift,69,#t,13,318,#t,#t,3,2,2
/home/sch/grift-exp/matmult/arithmetic/mutant4/mutant4-dynamic.grift,67,#t,13,324,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant5/mutant5-dynamic.grift,67,#t,13,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant6/mutant6-dynamic.grift,67,#t,13,320,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant7/mutant7-dynamic.grift,69,#t,14,319,#t,#t,3,2,2
/home/sch/grift-exp/matmult/arithmetic/mutant8/mutant8-dynamic.grift,67,#t,13,318,#t,#t,3,3,3
/home/sch/grift-exp/matmult/arithmetic/mutant9/mutant9-dynamic.grift,67,#t,13,320,#t,#t,3,3,3
/home/sch/grift-exp/matmult/constant-swap/mutant0/mutant0-dynamic.grift,67,#f,13,324,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant1/mutant1-dynamic.grift,67,#f,13,322,#f,#f,2,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant10/mutant10-dynamic.grift,67,#f,13,322,#f,#f,2,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant11/mutant11-dynamic.grift,67,#f,13,324,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant12/mutant12-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant13/mutant13-dynamic.grift,67,#t,12,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant14/mutant14-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant15/mutant15-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant16/mutant16-dynamic.grift,67,#t,13,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant17/mutant17-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant18/mutant18-dynamic.grift,67,#f,14,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant19/mutant19-dynamic.grift,67,#t,13,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant2/mutant2-dynamic.grift,67,#f,14,324,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant20/mutant20-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant21/mutant21-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant22/mutant22-dynamic.grift,67,#t,13,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant3/mutant3-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant4/mutant4-dynamic.grift,67,#t,13,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant5/mutant5-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant6/mutant6-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant7/mutant7-dynamic.grift,67,#t,13,315,#t,#t,1,1,1
/home/sch/grift-exp/matmult/constant-swap/mutant8/mutant8-dynamic.grift,67,#f,13,316,#f,#f,0,0,0
/home/sch/grift-exp/matmult/constant-swap/mutant9/mutant9-dynamic.grift,67,#f,13,324,#f,#f,0,0,0
/home/sch/grift-exp/matmult/position-swap/mutant0/mutant0-dynamic.grift,67,#f,15,327,#f,#f,0,0,0
/home/sch/grift-exp/matmult/position-swap/mutant1/mutant1-dynamic.grift,67,#f,14,326,#f,#f,0,0,0
/home/sch/grift-exp/matmult/position-swap/mutant10/mutant10-dynamic.grift,67,#f,13,318,#f,#f,0,0,0
/home/sch/grift-exp/matmult/position-swap/mutant11/mutant11-dynamic.grift,67,#f,13,321,#f,#f,0,0,0
/home/sch/grift-exp/matmult/position-swap/mutant12/mutant12-dynamic.grift,67,#f,14,320,#f,#f,0,0,0
